Frequence_(Hz),Transforme_de_fourier
0.0,5.516223148387762
0.00244140625,58.29890485811959
0.0048828125,20.37857728822556
0.00732421875,11.07188710377026
0.009765625,9.485609636461996
0.01220703125,6.46962424392756
0.0146484375,10.238193862989776
0.01708984375,5.870571319174174
0.01953125,7.603957756389266
0.02197265625,11.987578232419445
0.0244140625,6.000782557089062
0.02685546875,2.280793114529525
0.029296875,6.052609498360607
0.03173828125,2.396787866683085
0.0341796875,1.101870171971337
0.03662109375,8.263012294076088
0.0390625,4.8728533742986695
0.04150390625,2.5327007930124497
0.0439453125,10.851308348520428
0.04638671875,12.575516278005656
0.048828125,3.7677538225889715
0.05126953125,9.322327693666978
0.0537109375,8.420314675609749
0.05615234375,5.007447276599442
0.05859375,4.791207535185852
0.06103515625,2.1938865092856394
0.0634765625,4.465153119603919
0.06591796875,1.2738215213981028
0.068359375,1.8820217590537907
0.07080078125,4.4132128665344705
0.0732421875,6.958256920219391
0.07568359375,6.077617315733507
0.078125,8.38821298443386
0.08056640625,3.58976945018303
0.0830078125,3.467858935981897
0.08544921875,2.891009610469781
0.087890625,0.5241572228722152
0.09033203125,5.752445901875637
0.0927734375,3.2096771717282766
0.09521484375,3.987003413127393
0.09765625,11.519588873333019
0.10009765625,3.8749369365145094
0.1025390625,10.458438587531655
0.10498046875,8.276294624723315
0.107421875,4.827853286939691
0.10986328125,6.14566161986709
0.1123046875,5.544479856537142
0.11474609375,2.6563357098068945
0.1171875,3.465014368218402
0.11962890625,3.1065299056485225
0.1220703125,2.5876036237531026
0.12451171875,8.127127159947896
0.126953125,5.462892549640862
0.12939453125,8.83367051038617
0.1318359375,5.796803179499526
0.13427734375,1.9031475059884109
0.13671875,11.962222653332928
0.13916015625,5.187342105426175
0.1416015625,4.631382964352481
0.14404296875,9.697361897447223
0.146484375,5.844892474453033
0.14892578125,14.137474431874372
0.1513671875,4.4643971817482395
0.15380859375,3.0705485193264126
0.15625,4.189595055075825
0.15869140625,6.177187664414731
0.1611328125,6.549616054431462
0.16357421875,10.153011993611436
0.166015625,4.950401364278467
0.16845703125,7.195983034484365
0.1708984375,5.494503132974201
0.17333984375,6.76461690337583
0.17578125,11.656705078346898
0.17822265625,6.588237195072079
0.1806640625,12.055474737626593
0.18310546875,9.692974827571833
0.185546875,5.662308553850964
0.18798828125,3.811310355996522
0.1904296875,8.72310732630421
0.19287109375,7.571991236693803
0.1953125,4.375297258130362
0.19775390625,9.28377655278399
0.2001953125,6.543711031999436
0.20263671875,13.546720113080246
0.205078125,6.81167861708726
0.20751953125,8.066835835993588
0.2099609375,3.46611185881568
0.21240234375,5.809708788358394
0.21484375,0.21852755555512976
0.21728515625,6.686122559773363
0.2197265625,3.2780620445457354
0.22216796875,2.4605771670180685
0.224609375,6.965277974218607
0.22705078125,8.73841301050106
0.2294921875,11.878584708963878
0.23193359375,5.043844141855118
0.234375,10.810097041778215
0.23681640625,4.540040275398172
0.2392578125,1.8603084891607897
0.24169921875,6.729992709770838
0.244140625,8.07526913411269
0.24658203125,6.729992709770838
0.2490234375,1.8603084891607893
0.25146484375,4.540040275398173
0.25390625,10.810097041778215
0.25634765625,5.043844141855119
0.2587890625,11.878584708963878
0.26123046875,8.73841301050106
0.263671875,6.965277974218605
0.26611328125,2.4605771670180685
0.2685546875,3.2780620445457354
0.27099609375,6.686122559773366
0.2734375,0.2185275555551294
0.27587890625,5.809708788358392
0.2783203125,3.4661118588156796
0.28076171875,8.06683583599359
0.283203125,6.811678617087257
0.28564453125,13.546720113080244
0.2880859375,6.543711031999435
0.29052734375,9.283776552783994
0.29296875,4.375297258130362
0.29541015625,7.571991236693801
0.2978515625,8.723107326304206
0.30029296875,3.8113103559965205
0.302734375,5.6623085538509645
0.30517578125,9.692974827571831
0.3076171875,12.055474737626593
0.31005859375,6.58823719507208
0.3125,11.656705078346896
0.31494140625,6.764616903375829
0.3173828125,5.4945031329742005
0.31982421875,7.195983034484365
0.322265625,4.950401364278469
0.32470703125,10.153011993611438
0.3271484375,6.549616054431464
0.32958984375,6.177187664414731
0.33203125,4.189595055075826
0.33447265625,3.070548519326413
0.3369140625,4.464397181748239
0.33935546875,14.137474431874372
0.341796875,5.844892474453034
0.34423828125,9.697361897447227
0.3466796875,4.631382964352479
0.34912109375,5.187342105426174
0.3515625,11.962222653332928
0.35400390625,1.9031475059884069
0.3564453125,5.796803179499528
0.35888671875,8.833670510386169
0.361328125,5.462892549640861
0.36376953125,8.127127159947895
0.3662109375,2.5876036237531035
0.36865234375,3.106529905648522
0.37109375,3.4650143682184016
0.37353515625,2.6563357098068963
0.3759765625,5.544479856537142
0.37841796875,6.14566161986709
0.380859375,4.827853286939692
0.38330078125,8.276294624723317
0.3857421875,10.458438587531655
0.38818359375,3.874936936514509
0.390625,11.519588873333019
0.39306640625,3.987003413127391
0.3955078125,3.2096771717282766
0.39794921875,5.752445901875635
0.400390625,0.5241572228722151
0.40283203125,2.8910096104697813
0.4052734375,3.467858935981895
0.40771484375,3.5897694501830295
0.41015625,8.388212984433862
0.41259765625,6.077617315733508
0.4150390625,6.958256920219391
0.41748046875,4.413212866534471
0.419921875,1.882021759053789
0.42236328125,1.2738215213981017
0.4248046875,4.465153119603922
0.42724609375,2.1938865092856386
0.4296875,4.791207535185851
0.43212890625,5.007447276599442
0.4345703125,8.420314675609747
0.43701171875,9.32232769366698
0.439453125,3.7677538225889706
0.44189453125,12.575516278005656
0.4443359375,10.851308348520428
0.44677734375,2.5327007930124523
0.44921875,4.872853374298669
0.45166015625,8.263012294076088
0.4541015625,1.1018701719713373
0.45654296875,2.3967878666830846
0.458984375,6.052609498360607
0.46142578125,2.280793114529524
0.4638671875,6.000782557089064
0.46630859375,11.987578232419445
0.46875,7.603957756389267
0.47119140625,5.870571319174177
0.4736328125,10.238193862989776
0.47607421875,6.46962424392756
0.478515625,9.485609636461996
0.48095703125,11.07188710377026
0.4833984375,20.37857728822556
0.48583984375,58.298904858119585
