Longueur d'onde (nm),Absorbance
400.0,0.06620463397322511
401.3461,0.06931828705627065
402.6922,0.07205565376635686
404.0383,0.07442925378996297
405.3844,0.07645160681356873
406.7305,0.07813523252365341
408.0766,0.07949265060669665
409.4227,0.08053638074917793
410.7688,0.08127894263757669
412.1149,0.08173285595837249
413.461,0.08191064039804478
414.8071,0.08182481564307312
416.1532,0.08148790137993689
417.4993,0.08091241729511572
418.8454,0.08011088307508905
420.1915,0.07909581840633632
421.5376,0.07787974297533715
422.8837,0.07647517646857097
424.2298,0.07489463857251716
425.5759,0.07315064897365546
426.922,0.07125572735846515
428.2681,0.06922239341342586
429.6142,0.06706316682501709
430.9603,0.06479056727971816
432.3064,0.062417114464008806
433.6525,0.0599553280643684
434.9986,0.057417727767276376
436.3447000000001,0.05481683325921216
437.6908,0.05216516422665575
439.0369,0.049475240356086185
440.383,0.04675958133398304
441.7291,0.04403070684682574
443.0752,0.041301136581093974
444.4213,0.038583390223267164
445.7674,0.03588998745982466
447.1135,0.03323344797724621
448.4596,0.030626291462011065
449.8057,0.028081037600598963
451.1518,0.025610206079489262
452.4979,0.02322631658516138
453.844,0.020941888804095
455.1901,0.01876944242276955
456.5362,0.0167214971276644
457.8823,0.014810572605259247
459.2284,0.013049188542033416
460.5745,0.011449864624466548
461.9206,0.01002512053903808
463.2667,0.008787475972227435
464.6128,0.007749450610514224
465.9589,0.006923564140377867
467.305,0.006322336248297922
468.65109999999993,0.005952025043781058
469.9972,0.005793842328442743
471.3433,0.00582273832692574
472.6894,0.006013663263872728
474.0355,0.006341567363926436
475.38159999999993,0.006781400851729523
476.7276999999999,0.00730811395192475
478.0738,0.007896656889154847
479.4198999999999,0.008521979888062404
480.766,0.009159033173290292
482.1121,0.00978276696948108
483.4582,0.010368131501277515
484.8043,0.010890076993322345
486.1504,0.011323553670258224
487.4965,0.011643511756727903
488.8426,0.011824901477374057
490.1887,0.011842673056839404
491.5348,0.011671776719766653
492.8809,0.011287162690798517
494.227,0.01066378119457771
495.5731,0.00977658245574689
496.9192000000001,0.008600516698948738
498.2653,0.007110534148826179
499.6114,0.0052815850300217265
500.9575,0.0030886195671781316
502.3036000000001,0.0005300426587781005
503.64970000000005,-0.0023019221013341694
504.9958,-0.005291596445474783
506.34190000000007,-0.008323302105960259
507.6880000000001,-0.01128136081510611
509.0341000000001,-0.01405009430522836
510.38020000000006,-0.016513824308643163
511.7263000000001,-0.018556872557666623
513.0724000000001,-0.020063560784614628
514.4185000000001,-0.020918210721803162
515.7646000000001,-0.021005144101548346
517.1107000000001,-0.020208682656166176
518.4568000000002,-0.018413148117972497
519.8029000000001,-0.015502862219283625
521.1490000000001,-0.011362146692415483
522.4951000000001,-0.005875323269684103
523.8412000000001,0.001073286316594535
525.1873000000002,0.009599360334105148
526.5334000000001,0.01981857705053032
527.8795000000001,0.03184661473355463
529.2256000000002,0.04579915165086336
530.5717000000002,0.06179186607013813
531.9178000000002,0.07994043625906401
533.2639000000001,0.1003605404853249
534.6100000000001,0.12316785701660497
535.9561000000002,0.14843324520911183
537.3022000000002,0.17604828877313305
538.6483000000002,0.20585975250748434
539.9944000000002,0.23771440121097898
541.3405000000002,0.27145899968243326
542.6866000000002,0.3069403127206551
544.0327000000002,0.34400510512446086
545.3788000000002,0.3825001416926637
546.7249000000002,0.42227218722407717
548.0710000000003,0.4631680065175183
549.4171000000002,0.5050343643717936
550.7632000000002,0.5477180255857198
552.1093000000003,0.5910657549581143
553.4554000000003,0.6349243172877829
554.8015000000003,0.679140477373543
556.1476000000002,0.7235610000142079
557.4937000000002,0.768032650008591
558.8398000000003,0.8124021921555097
560.1859000000003,0.8565163912537699
561.5320000000003,0.9002220121021884
562.8781000000004,0.9433658194995829
564.2242000000003,0.9857945782447591
565.5703000000003,1.0273550531365345
566.9164000000003,1.067894008973722
568.2625000000003,1.1072582105551358
569.6086000000003,1.145288840325476
570.9547000000003,1.1818047513129986
572.3008000000003,1.2166192141918353
